Key,Participant_ID,Start_ms,End_ms,eeg_mean_delta,eeg_mean_theta,eeg_mean_alpha,eeg_mean_beta,eeg_mean_gamma,eeg_std_theta,eeg_std_alpha,eeg_std_beta,eeg_beta_alpha_ratio,eeg_theta_beta_ratio
1spl1,8,1675427318399.37,1675427324180.0852,0.4673933430701432,0.2517881795345092,0.4127842499281777,0.1802949177781166,-0.12268790441497471,0.1168258184264781,0.1031711759443899,0.0454667729610724,0.4367776091493002,1.3965350917122197
1spl2,8,1675427322125.402,1675427327358.739,0.7906560698785179,0.492170215904581,0.6379963311870075,0.1792477129612258,-0.1228907400586303,0.1206446343915933,0.1160222631106065,0.0473905871684265,0.2809541437765498,2.745754507958746
1Item1,8,1675427327380.4165,1675427333916.8923,0.7423542406050506,0.444840975060101,0.5111829351688257,0.1551976236818182,-0.1681053708378282,0.2040497924380191,0.063888103247671,0.0551625762548541,0.3036048604215668,2.8662872826719403
1Item2,8,1675427333955.0923,1675427340947.8044,0.7300609109046503,0.3703766017846737,0.4922779779637645,0.1291551848414918,-0.2003653141134032,0.0877352524566532,0.04496867163337638,0.0554463394742017,0.2623623046794074,2.8676866688644784
1Item3,8,1675427340978.1753,1675427349095.832,0.7206111967505039,0.3731825517722359,0.5377166886008202,0.1500928286658605,-0.1543209066319528,0.1019159206253675,0.074455910016115,0.0530878522130806,0.279129943049403,2.486344984563
1Item4,8,1675427349123.1536,1675427360743.0105,0.8734039176973126,0.489110073940495,0.5725509646709335,0.1365701565933522,-0.1400410688403819,0.1605190411061401,0.1306226361267433,0.0266025455865592,0.2385292576912243,3.5813832695297894
1Item5,8,1675427360782.1477,1675427364447.929,0.6441030212199115,0.3842624507140486,0.5223407153580089,0.1602882827524336,-0.1325155064201327,0.1604199015859244,0.0942765675371402,0.0439447138342737,0.3068653812341109,2.397320902785793
1Item6,8,1675427364481.1067,1675427374799.244,0.6237140436087266,0.3199283436482262,0.4830530973631685,0.1597411596678809,-0.1732870631928254,0.1103046026840011,0.096735057154282,0.0445063096503343,0.3306906850196314,2.002792168990082
1Item7,8,1675427374830.606,1675427380194.9036,0.8072779186587983,0.4984677936856223,0.5647459550743257,0.1745619370239117,-0.171931558072808,0.117067512999778,0.1065678186114545,0.0410945422643538,0.3090981625551223,2.8555354173077347
1Item8,8,1675427380216.182,1675427385461.6433,0.7667423363479476,0.3385190450797108,0.3500820582647698,0.100869116260883,-0.1763905409539801,0.1827874711359622,0.0750036692391489,0.0282865006686982,0.2881299223412213,3.3560227116908736
1Item9,8,1675427385474.3835,1675427392126.511,0.6548537098582059,0.283944116432208,0.4041631300508255,0.1234743693555939,-0.203944143374692,0.1583239047996485,0.1579179520316233,0.0391136366857822,0.305506267580782,2.2996198961298373
1Item10,8,1675427392153.9097,1675427411849.2368,0.7305666037457875,0.3962404029660855,0.5003040311356144,0.1602904673959374,-0.1950820540922244,0.1566190080652253,0.1259599718135209,0.0695645578501179,0.3203861200800288,2.4720147704562017
2spl1,8,1675427472107.4016,1675427476966.9312,0.45053678831475097,0.16421635285013447,0.31589573473825716,0.1634720091956815,-0.1485160009085695,0.1438614784503837,0.1497085878931071,0.0691300258483272,0.4916163600128255,0.9483421257259084
2spl2,8,1675427479675.053,1675427489003.3228,0.5914487646448008,0.3363966108309816,0.4751763402273792,0.0999835947379273,-0.2320739546270708,0.1689596013987251,0.172035222778382,0.0691628620159851,0.2104136638833568,3.3645180663160765
2Item1,8,1675427489986.3118,1675427492742.268,0.8741778169802632,0.5134876137831639,0.5936361675785077,0.0624693531578947,-0.231749118014354,0.05877494733233723,0.0646569013581208,0.0470218724466099,0.1052317169499839,8.219832411027141
2Item2,8,1675427493687.1743,1675427496919.888,0.7437571360345692,0.4125699659209169,0.523909797627505,0.1035112598321643,-0.2355282996908818,0.0704954994621707,0.0646818637157307,0.0238818949028522,0.1975745830692784,3.985749633323639
2Item3,8,1675427497892.554,1675427503006.0117,0.7442852196307,0.4369153946669556,0.5198061780695247,0.1023391637308927,-0.1944485928339756,0.1199346899664159,0.0922902749089058,0.0356034057350443,0.1968794678642791,4.269288303115825
2Item4,8,1675427503793.8916,1675427510099.5378,0.9411318224785228,0.6158390971880301,0.67633974449181,0.19953554020743847,-0.1856204209648033,0.0883227682274822,0.0488277940685144,0.0424212678546225,0.2861758362737756,3.148364199614243
2Item5,8,1675427511465.8533,1675427515984.572,0.8840799153535354,0.5124092379725289,0.5988199277373738,0.1748291448971861,-0.1706292272296176,0.2360277490177995,0.1444158451455064,0.0565750946144729,0.2919561237011162,2.9309142836216897
2Item6,8,1675427516790.8682,1675427524680.2144,0.8968747869819651,0.5039585459393139,0.58796612453693,0.1538602335858209,-0.1748291870958748,0.1552583222746648,0.094763008231583,0.0280700505082301,0.2616821397780324,3.275430786722506
2Item7,8,1675427525469.6426,1675427530388.0403,0.9325132707810436,0.590597851831572,0.601993112293428,0.1465245925059445,-0.2339766823801189,0.1430401070462777,0.0471715776811388,0.0289510096217889,0.2433991178864591,4.030708031538197
2Item8,8,1675427531174.4043,1675427536415.9895,0.8678240167697864,0.4622774879093279,0.5881386987658604,0.1971729097690012,-0.1809090899890075,0.2089661553019083,0.1395559477258533,0.0556298856084034,0.3352489985487187,2.344528406315609
2Item9,8,1675427537781.4995,1675427542740.2122,0.8489261580461616,0.5115811097590337,0.5970302280785904,0.1068890871141628,-0.1952343546295996,0.0998842056491108,0.1303527332810213,0.0838837375391064,0.1790346318948734,4.786092982650698
2Item10,8,1675427543554.785,1675427552770.4956,0.9146828286157688,0.472833872618674,0.6307851247318588,0.1313089266334285,-0.1830033783068141,0.1495541882524406,0.1462229633561382,0.0593969284341987,0.208167443214909,3.60092710177025
3spl1,8,1675427600620.9558,1675427604853.632,0.6155001399318323,0.177439490631017,0.3925818134131405,0.1118596813918866,-0.2867434590482663,0.2823324409310375,0.23968164121752897,0.10657648585923118,0.2849334267916509,1.586268514473769
3spl2,8,1675427604871.6216,1675427608211.6345,0.5135803026154282,0.2012499774285433,0.4530772865180609,0.0792187055265748,-0.3332097597299459,0.3055243338480174,0.1932473491413866,0.0634695062886535,0.1748458991078046,2.540435066324478
3Item15,8,1675427608234.0996,1675427612877.4355,0.5038075397342234,0.2024142606048841,0.4165980095128425,-0.016402120208679816,-0.3563261881119114,0.1750363175882962,0.1852132695025462,0.0790208316960864,-0.04162701717683234,-9.18502841480915
3Item2,8,1675427612904.7278,1675427616179.2112,0.6332943361691691,0.3892339528073574,0.4897420813451953,0.1235919961919419,-0.3205157444776591,0.1983802747213048,0.1194970847536845,0.0771049436599133,0.252361397763628,3.1493459511962723
3Item5,8,1675427616212.4382,1675427626722.035,0.7494573661890415,0.4534360055508352,0.5676604799151578,0.1091516758486574,-0.2775148500863706,0.0811578002745622,0.0834227196062423,0.0482191051616146,0.1922833801376682,4.154182718912531
3Item12,8,1675427626751.4956,1675427632585.4795,0.834678412670711,0.501988331955982,0.6190747358205416,0.1396152911852426,-0.2302972661542042,0.0611901751457336,0.0779661811366759,0.0644139405875111,0.2255225146608382,3.595511119838156
3Item6,8,1675427632615.4478,1675427637599.7837,0.7211146176651406,0.3973611404271746,0.5255993343158928,0.1128571619341465,-0.2308431864952583,0.0596704435557608,0.0889064025352913,0.0389511760502594,0.2147208996773914,3.5209209022909813
3Item8,8,1675427637629.036,1675427649379.886,0.7163171841742557,0.3530957355253513,0.4969011997381539,0.0635309265988453,-0.2997513295037033,0.1446437992182945,0.1309279645656816,0.0790503304155985,0.1278542427193241,5.557855904651152
3Item7,8,1675427649409.8691,1675427657426.3486,0.7203320893248466,0.3638699582746524,0.5386720995683656,0.1033219655593047,-0.2969453445247955,0.125786199592973,0.1066525743429369,0.0683333462592852,0.1918086450775822,3.5217096026478365
3Item9,8,1675427657451.5964,1675427664179.0105,0.5235910628145883,0.2834999106833049,0.424795241596846,0.0148873535350706,-0.3626840638189357,0.1767380854665678,0.105475517421174,0.0743116197161348,0.0350459517369065,14.97907302494643
3Item17,8,1675427664197.5554,1675427673854.7612,0.7406995321224558,0.4117801598358294,0.5686552409892299,0.0774220909472523,-0.3013956272182665,0.0868074061956567,0.0989743565399271,0.0723463891986927,0.1361494370694083,5.318639096383679
3Item19,8,1675427673890.4275,1675427697124.488,0.7996592244017756,0.487157334783526,0.4830752277062746,0.0729311441418651,-0.2737803414955098,0.09214889016049,0.0876698083703071,0.0692956787530058,0.1509726435117671,6.679688636666814
3Item11,8,1675427697148.5,1675427701647.93,0.8472905303606912,0.4776782795510925,0.4897241111682811,0.0523140245565154,-0.3363160900353402,0.1305201860902772,0.1258042299821183,0.0629837659126606,0.1068234611355271,9.130979380778683
3Item4,8,1675427701676.3257,1675427706440.366,0.6046559556224131,0.2562408507452431,0.3263972352608507,-0.0082927970607638,-0.3640456677839256,0.34114841252570305,0.2322468306071878,0.0317191851372649,-0.0254070689481681,-21.996393620399175
3Item13,8,1675427706475.2256,1675427710312.2751,0.9334916173005116,0.4850675605964833,0.5098629043456947,0.0672051903597826,-0.1792295354209612,0.0983355860351169,0.1020566892743954,0.10135761007585,0.1318103156495113,7.217709792944219
3Item10,8,1675427710333.346,1675427715544.3994,0.5744625467559673,0.2907734949606855,0.4729591261776068,0.0495659498822236,-0.3272878523843012,0.1120678585699906,0.0805526174246443,0.055405156201538,0.1047996478740331,5.866396097555045
3Item14,8,1675427715574.0188,1675427724294.3894,0.6999704669371949,0.3558275969891757,0.5434077397132556,0.0807331034711791,-0.3136365224996592,0.1078268482862742,0.0766543556898413,0.0735558487178613,0.1485681884357779,4.407455946694809
3Item3,8,1675427720719.0374,1675427727244.3894,0.7271406209631821,0.3770937510781394,0.5387831112292899,0.1057876298124589,-0.3019705147736686,0.0999882765679733,0.0710183376217358,0.0421305372958273,0.1963454822685391,3.5646299264541046
1spl1,9,1676374885990.348,1676374896951.0208,0.8217820399193584,0.5112418743407218,0.6304696416302685,0.4477373894759135,0.2431571971813931,0.3783455275835798,0.174382683483062,0.0618942856705825,0.7089743750866727,1.1437515632520323
1spl2,9,1676374891568.5034,1676374906286.69,1.0074451893200531,0.6780848894040731,0.7549147474831961,0.4490153858345203,0.2542550521802415,0.1327242805316957,0.126598391567885,0.0754645084206706,0.6013401721651962,1.5101595865001691
1Item1,9,1676374906316.2085,1676374913392.352,1.044927405145747,0.6854006423508205,0.7563859987246879,0.4676469874560795,0.2408709181102288,0.1681816065155741,0.1712168290250007,0.0473180330890273,0.6182649972957727,1.465636817376466
1Item2,9,1676374913412.5232,1676374933164.9058,0.9134190824751036,0.5965798779339606,0.70360199009,0.4948585367260996,0.2461617893987178,0.1787585057180282,0.0981134068402851,0.0787273616348212,0.7033216842703937,1.2055564038176083
1Item3,9,1676374933190.6594,1676374946876.5056,0.9639277904731698,0.5864771287151535,0.6860291760374999,0.4922789051315789,0.2267452435119308,0.234536734243037,0.1744180856707743,0.0645224918483664,0.7175772143904706,1.191351330722564
1Item4,9,1676374946902.7524,1676374960304.9502,0.9731671245826008,0.6400439968739071,0.7643279591586081,0.4681462682426739,0.2484077707907875,0.2390569774273491,0.162134527194254,0.0787326090775021,0.6124939728202818,1.3671880783681185
1Item5,9,1676374960332.9856,1676374979854.7202,0.9192734292720716,0.5616690811299327,0.6958481067470421,0.4807565505554622,0.2449653807089281,0.3566956655039041,0.2538809889778949,0.0744708820806337,0.6908929490415774,1.1683025025472555
1Item6,9,1676374979882.3752,1676375001052.0588,0.7778128700889582,0.4834972554097385,0.6010740511608952,0.478701048158659,0.3115247441562065,0.2538132441862548,0.166263498254585,0.0641274758950905,0.796409439459433,1.0100192119267928
1Item7,9,1676375001072.0503,1676375026128.546,0.931685657576122,0.5895068253141882,0.7030710066061707,0.5220767107592496,0.291217211273977,0.3358793134259087,0.2288571253240073,0.0706211164722226,0.7425661218479086,1.129157484264862
1Item8,9,1676375026153.0334,1676375100428.1265,0.8980792001181598,0.5922748621163341,0.7165736806307793,0.5529433781358585,0.3678090859002696,0.2704141393773824,0.1771202233244038,0.0784361008936237,0.7716490196083091,1.071131123973442
1Item9,9,1676375100451.8665,1676375149132.2476,0.8842475373815878,0.4976941926349244,0.6365676301035776,0.5979217903377423,0.47372554057994215,0.2268828841163244,0.1750151301277593,0.0762456870759122,0.9234240214082771,0.8323733984570068
1Item10,9,1676375149157.4448,1676375181927.958,1.0242133155505315,0.606851878759582,0.7292273207317554,0.5431762023573927,0.3176254496241602,0.2693633393195143,0.1995882583851791,0.0924995039939194,0.7448654033043268,1.117228398677696
2spl1,9,1676375270124.789,1676375277900.5022,1.0323178066074434,0.6663492428989171,0.6467811884483179,0.5797801501030277,0.4116805578825898,0.3446986244096929,0.1552940162180927,0.056618615991557,0.8964084924825485,1.1493136541161435
2spl2,9,1676375282368.7693,1676375288482.993,0.9830636860370968,0.581078736533871,0.7026387029756721,0.5628317114690861,0.4256697259091397,0.169119551819883,0.1509915125010735,0.04224347911885896,0.8010257748192577,1.032420037273943
2Item1,9,1676375290534.261,1676375302368.9695,1.119804788484653,0.7763911156152083,0.8314646809319444,0.5125782366333334,0.30666254867375,0.1479619047713463,0.0874755956478159,0.0658455627227732,0.6164762597718664,1.5130063557675528
2Item2,9,1676375304091.1973,1676375310940.068,0.9477326235501192,0.5725788253366229,0.7055396306636039,0.4719150150644391,0.3347034027343914,0.1712172356459596,0.0874818296211415,0.0759993889751548,0.6688710237588975,1.2133091913984515
2Item3,9,1676375311937.9016,1676375317186.4849,1.0097842198433622,0.6895632110152884,0.8046052821417495,0.5536169316098015,0.3254816137239453,0.1234583660030486,0.0904678079754219,0.0442550643237169,0.6880602748917442,1.2455601908890028
2Item4,9,1676375318225.7837,1676375349874.4458,0.7145756362313207,0.4536744011171924,0.603773330986084,0.4848343684227268,0.381431522584235,0.2578124198236184,0.1616634126966597,0.0579955000415796,0.8030072604082963,0.9357306962233212
2Item5,9,1676375351007.6135,1676375365850.905,1.122380322904185,0.7820845400569569,0.825578367563326,0.5909007913802863,0.3633705169805886,0.1485773091841503,0.1088679623100688,0.0447734282221322,0.7157416116949809,1.329205018382348
2Item6,9,1676375366868.271,1676375385800.97,1.016203872100423,0.6666951885198678,0.6928209703213236,0.5192448314005529,0.2836106722218204,0.1971954511355294,0.1517868669035993,0.0771676444817463,0.7494646577451779,1.2839707748685698
2Item7,9,1676375387036.1729,1676375423211.6116,0.9191115927705964,0.6101999460227975,0.687070995616358,0.5577725615619906,0.3468076250872328,0.2491569637322002,0.1871399663374625,0.0651670507470775,0.8118121200293482,1.0939941977676149
2Item8,9,1676375424043.4155,1676375488933.7048,0.903101672066034,0.5556625462148351,0.6508017139058327,0.4854002391667045,0.3005178307132788,0.2997738866387334,0.2117104251004266,0.1111802617751904,0.7458496632615493,1.1447512823000483
2Item9,9,1676375489946.9375,1676375523042.444,0.979827188557464,0.6071899185246215,0.6998296475032915,0.5982574176139639,0.4352916588983406,0.1864809582061977,0.143241932179295,0.0603300486500403,0.8551431540248026,1.0145965750292272
2Item10,9,1676375524461.5674,1676375586341.5295,0.7382005087875319,0.4676531847989947,0.6260005421938447,0.4946634668967296,0.3270708925046502,0.3121481575798697,0.2216354894566247,0.0682142354748185,0.7901965470559517,0.9453966506417306
3spl1,9,1676375671195.7532,1676375675737.7715,0.8098727860014409,0.43344032477287925,0.6698013368274497,0.5291829076152739,0.2828656603353043,0.2293844196690191,0.1650220834733638,0.11896060771832112,0.7900594975247099,0.8201910528001921
3Item15,9,1676375683258.477,1676375697171.0205,0.7734921141898727,0.4741156261148644,0.6357369200418533,0.4520831860327164,0.2430124020936866,0.1833007344134393,0.1310370459955299,0.0485044118256349,0.7111167713886332,1.0487353672130455
3Item2,9,1676375697195.0117,1676375702954.1323,0.9735006818375778,0.6759398651206282,0.7966602478985568,0.5224374549929258,0.2840140709616016,0.2413806947612889,0.1473409239656971,0.0802048146359534,0.655784515884933,1.293819688195558
3Item5,9,1676375702981.6177,1676375707449.749,1.0098901473705326,0.7272349795660102,0.7703198436050328,0.5438259951932896,0.2383073362572976,0.07340728117273801,0.06836908259466992,0.0529590510847776,0.7059742777081129,1.3372567438736218
3Item12,9,1676375707465.301,1676375720350.8335,0.9776316517183996,0.5974192621255097,0.6272210805246751,0.5282167790137615,0.3196868156109645,0.2213677728297152,0.1761718673070632,0.0629237648366385,0.8421540592543609,1.1310115200069122
3Item6,9,1676375720368.6592,1676375726924.7837,0.9209291377107623,0.5910536995116342,0.7035579224387145,0.5034427522371699,0.3337514445867837,0.2432293252819847,0.1960349146460972,0.0784272952414723,0.715566886791789,1.1740236539013498
3Item8,9,1676375726948.4478,1676375737152.8848,0.751845514580906,0.4388811229253047,0.5951073129271738,0.4889697888774855,0.3256771955520365,0.2318337329707549,0.1719055235092762,0.1062344761766427,0.8265166968291708,0.8975628615682616
3Item7,9,1676375737171.4758,1676375743301.0771,0.8822908351997588,0.5105580089289925,0.6846947436666533,0.4584648392296356,0.3570578121772508,0.3500065157822956,0.26338211589763794,0.0576093828544315,0.6695901253374326,1.1136252232273465
3Item9,9,1676375743325.079,1676375759294.0088,0.9311590518781035,0.6271920343252774,0.6989040064556393,0.519431754520555,0.3387825904893627,0.2248867118352841,0.2068954005910789,0.0645796763154436,0.7432090097104405,1.207458013236382
3Item17,9,1676375759318.3745,1676375769872.6577,1.1351152255044774,0.7459464990366038,0.7896674704288474,0.5617480907121446,0.3893208809368819,0.1444281993518549,0.1311133246864872,0.0816963055251963,0.7113729661512764,1.3279021528866175
3Item19,9,1676375769890.673,1676375784891.6594,1.0028651166197748,0.6677880033202066,0.7565396013086029,0.5298246503503499,0.3837645431441627,0.2073377454424177,0.1502219100162439,0.0443616745038674,0.7003263932699633,1.260394364208286
3Item11,9,1676375784911.035,1676375798704.035,0.8492961653658866,0.5455815164209217,0.6817857628781117,0.4855804490652612,0.3957054104401277,0.1728255872015014,0.1419059476726618,0.0470202065508542,0.7122185230378189,1.1235656572894606
3Item4,9,1676375798724.9705,1676375802185.6694,1.031782238536726,0.6746216547675189,0.79186335528442,0.4900401314251894,0.3756450239825521,0.177910250031532,0.1099694019120298,0.088142324697035,0.6188443096336712,1.3766661371294406
3Item13,9,1676375800905.2107,1676375803445.6694,0.9701986326496764,0.5814687349700648,0.8484212989755839,0.5885402011812297,0.3179821442283455,0.1545270755966138,0.1035363219720459,0.0543575358559897,0.6856406685410417,0.9879847354573704
1spl1,10,1677153282040.4028,1677153298148.6643,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1spl2,10,1677153294801.4155,1677153304102.151,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item1,10,1677153304131.4905,1677153328691.066,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item2,10,1677153328717.015,1677153366401.5266,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item3,10,1677153366424.3792,1677153382461.864,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item4,10,1677153382483.0293,1677153390756.853,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item5,10,1677153390783.541,1677153413014.6277,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item6,10,1677153413036.122,1677153435656.656,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item7,10,1677153435680.4788,1677153458885.3396,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item8,10,1677153458902.8132,1677153473997.7825,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item9,10,1677153474022.629,1677153501311.6946,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1Item10,10,1677153501330.895,1677153517999.5525,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2spl1,10,1677153682397.1675,1677153689771.5508,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2spl2,10,1677153691826.31,1677153708817.0986,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item1,10,1677153718201.4968,1677153728057.6204,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item2,10,1677153729572.5215,1677153740877.107,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item3,10,1677153742200.021,1677153763425.0122,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item4,10,1677153764618.4617,1677153775961.7888,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item5,10,1677153777500.6306,1677153801877.8198,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item6,10,1677153803001.5776,1677153815539.9172,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item7,10,1677153816652.4688,1677153864542.4385,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item8,10,1677153866626.016,1677153892571.579,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item9,10,1677153893944.4265,1677153898629.518,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
2Item10,10,1677153900258.005,1677153906368.739,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3spl1,10,1677154000199.0916,1677154004932.315,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3spl2,10,1677154004954.773,1677154007820.523,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item15,10,1677154007849.4736,1677154014020.5625,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item2,10,1677154014038.091,1677154023134.6458,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item5,10,1677154023170.2532,1677154028665.4766,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item12,10,1677154028689.991,1677154043897.936,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item6,10,1677154043924.8376,1677154052088.8032,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item8,10,1677154052112.9312,1677154060321.9329,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item7,10,1677154060343.958,1677154082095.6667,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item9,10,1677154082122.6233,1677154113057.1887,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item17,10,1677154113078.5962,1677154118304.4287,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item19,10,1677154118320.619,1677154122602.529,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item11,10,1677154122624.575,1677154125575.5923,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
3Item4,10,1677154124483.7158,1677154127465.5923,0.7535091124894275,0.49590549690893115,0.6243686680983103,0.36135673519477907,0.0464181950240199,0.16919677626847746,0.1265846126328446,0.06332631899081045,0.550818900563504,1.2819320692667713
1spl1,11,1676893884148.9912,1676893897295.965,0.6556034076118943,0.5136079918487533,0.6078513041932732,0.2324201892976599,-0.1501823129199339,0.1170235233875887,0.0662658114390234,0.0635990382316256,0.3823635611115828,2.2098252023664644
1spl2,11,1676893894907.3638,1676893900828.8315,0.7215986373346192,0.6090765691078646,0.6952651635767341,0.2316780395632167,-0.1550135965201938,0.0736877902127338,0.1360820063266621,0.0581420418611756,0.35435319201709764,2.4487425430807446
1Item1,11,1676893900893.4363,1676893911729.4302,0.7239276883595396,0.5495454736547773,0.6092510264279266,0.2511668181430158,-0.1504029010593319,0.1161818731792136,0.0911929284446885,0.038941414112877,0.412255059487747,2.1879700420533377
1Item2,11,1676893911765.3794,1676893956810.4502,0.6267668115937737,0.4269474745734354,0.532975418092508,0.2487121599165744,-0.11544734381675,0.1715795026401088,0.1574809574563488,0.0576052575160626,0.4666484634632919,1.716632892885681
